"","RegionType","RegionName","State","CBSA.Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro","address","lon","lat"
"1148","City","Golden Glades","FL","Miami-Fort Lauderdale-West Palm Beach, FL",1356,8,13.60946746,103,4.835164835,8.024861878,"Golden Glades,FL",-80.385891,25.563471
"1149","City","Riviera Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",1395,8,11.24260355,103,2.747252747,8.024861878,"Riviera Beach,FL",-80.058097,26.775341
"1150","City","Lauderdale Lakes","FL","Miami-Fort Lauderdale-West Palm Beach, FL",1402,8,9.36329588,111,2.197802198,8.024861878,"Lauderdale Lakes,FL",-80.226211,26.151416
"1151","City","Richmond West","FL","Miami-Fort Lauderdale-West Palm Beach, FL",1425,8,14.89361702,80.5,1.758241758,8.024861878,"Richmond West,FL",-80.423068,25.611314
"1152","City","West Little River","FL","Miami-Fort Lauderdale-West Palm Beach, FL",1475,8,14.43298969,87,2.527472527,8.024861878,"West Little River,FL",-80.159128,25.849054
"1153","City","Westchester","FL","Miami-Fort Lauderdale-West Palm Beach, FL",1533,8,10.98901099,82,0.43956044,8.024861878,"Westchester,FL",-80.33586,25.74742
"1154","City","Dania Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",1558,8,16.07142857,94,6.263736264,8.024861878,"Dania Beach,FL",-80.143934,26.052311
"1155","City","Miami Lakes","FL","Miami-Fort Lauderdale-West Palm Beach, FL",1711,8,15.02590674,92,4.175824176,8.024861878,"Miami Lakes,FL",-80.308662,25.908706
"1156","City","Princeton","FL","Miami-Fort Lauderdale-West Palm Beach, FL",1762,8,17.37288136,103,9.230769231,8.024861878,"Princeton,FL",-80.408944,25.538442
"1157","City","Village of Palmetto Bay","FL","Miami-Fort Lauderdale-West Palm Beach, FL",2070,8,22.17898833,102,9.67032967,8.024861878,"Village of Palmetto Bay,FL",-82.459297,27.147524
"1158","City","Leisure City","FL","Miami-Fort Lauderdale-West Palm Beach, FL",2078,8,7,92,0.549450549,8.024861878,"Leisure City,FL",-80.510882,25.485147
"1159","City","Coral Terrace","FL","Miami-Fort Lauderdale-West Palm Beach, FL",2090,8,17.05426357,92,7.032967033,8.024861878,"Coral Terrace,FL",-82.189807,28.226393
"1160","City","The Crossings","FL","Miami-Fort Lauderdale-West Palm Beach, FL",2123,8,16.21621622,69,2.087912088,8.024861878,"The Crossings,FL",-80.40117,25.67066
"1161","City","Parkland","FL","Miami-Fort Lauderdale-West Palm Beach, FL",2257,8,21.39303483,98,9.340659341,8.024861878,"Parkland,FL",-80.23727,26.310079
"1162","City","Ives Estates","FL","Miami-Fort Lauderdale-West Palm Beach, FL",2544,8,13.57466063,97,3.516483516,8.024861878,"Ives Estates,FL",-80.177175,25.927997
"1163","City","Palm Springs","FL","Miami-Fort Lauderdale-West Palm Beach, FL",2938,8,19.46902655,70,3.956043956,8.024861878,"Palm Springs,FL",-80.096154,26.635901
"1164","City","Sunny Isles Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",2964,8,12.06328279,203,6.813186813,8.024861878,"Sunny Isles Beach,FL",-80.122823,25.950648
"1165","City","Pinecrest","FL","Miami-Fort Lauderdale-West Palm Beach, FL",3150,8,17.27941176,126,9.56043956,8.024861878,"Pinecrest,FL",-82.145644,27.850027
"1166","City","Ojus","FL","Miami-Fort Lauderdale-West Palm Beach, FL",3245,8,10.83591331,147,4.615384615,8.024861878,"Ojus,FL",-80.150601,25.948426
"1167","City","Glenvar Heights","FL","Miami-Fort Lauderdale-West Palm Beach, FL",3530,8,13.41463415,95.5,3.076923077,8.024861878,"Glenvar Heights,FL",-80.325608,25.707602
"1168","City","Sunset","FL","Miami-Fort Lauderdale-West Palm Beach, FL",3738,8,24.67532468,84,7.802197802,8.024861878,"Sunset,FL",-81.851761,28.809331
"1169","City","Three Lakes","FL","Miami-Fort Lauderdale-West Palm Beach, FL",3831,8,16.66666667,90,6.153846154,8.024861878,"Three Lakes,FL",-80.39839,25.64205
"1170","City","North Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",5174,8,16.90140845,127,9.450549451,8.024861878,"North Palm Beach,FL",-80.052061,26.840418
"1171","City","Southwest Ranches","FL","Miami-Fort Lauderdale-West Palm Beach, FL",5337,8,12.72727273,133,5.384615385,8.024861878,"Southwest Ranches,FL",-80.337273,26.0587
"1172","City","Key Biscayne","FL","Miami-Fort Lauderdale-West Palm Beach, FL",5612,8,10.56034483,208.5,5.274725275,8.024861878,"Key Biscayne,FL",-80.162825,25.693713
"1173","City","Miami Shores","FL","Miami-Fort Lauderdale-West Palm Beach, FL",5747,8,18.75,138,9.78021978,8.024861878,"Miami Shores,FL",-80.192825,25.863152
"1174","City","South Miami","FL","Miami-Fort Lauderdale-West Palm Beach, FL",5804,8,23.23232323,92.5,9.010989011,8.024861878,"South Miami,FL",-80.293385,25.707602
"1175","City","Wilton Manors","FL","Miami-Fort Lauderdale-West Palm Beach, FL",5915,8,20.34883721,94,8.681318681,8.024861878,"Wilton Manors,FL",-80.138934,26.160363
"1176","City","Lighthouse Point","FL","Miami-Fort Lauderdale-West Palm Beach, FL",6234,8,19.33962264,147,9.89010989,8.024861878,"Lighthouse Point,FL",-80.08727,26.27564
"1177","City","Lantana","FL","Miami-Fort Lauderdale-West Palm Beach, FL",6592,8,21.13821138,95,9.120879121,8.024861878,"Lantana,FL",-80.051986,26.586736
"1178","City","Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",8081,8,5.429864253,156.5,3.626373626,8.024861878,"Palm Beach,FL",-80.038113,26.600995
"1179","City","North Bay Village","FL","Miami-Fort Lauderdale-West Palm Beach, FL",8187,8,13.69294606,204,8.571428571,8.024861878,"North Bay Village,FL",-80.153935,25.846208
"1180","City","Tequesta","FL","Miami-Fort Lauderdale-West Palm Beach, FL",8694,8,13.83647799,85.5,1.978021978,8.024861878,"Tequesta,FL",-80.108542,26.989221
"1181","City","Lauderdale-by-the-Sea","FL","Miami-Fort Lauderdale-West Palm Beach, FL",8958,8,9.795918367,144,3.736263736,8.024861878,"Lauderdale-by-the-Sea,FL",-80.096433,26.192028
"1182","City","Golden Lakes","FL","Miami-Fort Lauderdale-West Palm Beach, FL",9161,8,9.278350515,77,0.21978022,8.024861878,"Golden Lakes,FL",-80.16577,26.70047
"1183","City","Century Village","FL","Miami-Fort Lauderdale-West Palm Beach, FL",9286,8,10.25641026,134.5,3.296703297,8.024861878,"Century Village,FL",-84.262418,30.45551
"1184","City","Surfside","FL","Miami-Fort Lauderdale-West Palm Beach, FL",9334,8,13.51351351,194,8.021978022,8.024861878,"Surfside,FL",-80.125601,25.878429
"1185","City","Bay Harbor Islands","FL","Miami-Fort Lauderdale-West Palm Beach, FL",9870,8,13.1147541,238,7.912087912,8.024861878,"Bay Harbor Islands,FL",-80.131156,25.887595
"1186","City","Juno Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",9981,8,15.38461538,123.5,8.241758242,8.024861878,"Juno Beach,FL",-80.053374,26.879782
"1187","City","Highland Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",10529,8,12.42236025,141.5,5.714285714,8.024861878,"Highland Beach,FL",-80.0656,26.39952
"1188","City","Bal Harbour","FL","Miami-Fort Lauderdale-West Palm Beach, FL",10850,8,10.56603774,237,5.494505495,8.024861878,"Bal Harbour,FL",-80.12699,25.891761
"1189","City","Hillsboro Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",11136,8,10.89108911,173,5.054945055,8.024861878,"Hillsboro Beach,FL",-80.078932,26.293969
"1190","City","South Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach, FL",11169,8,17.43119266,174,10,8.024861878,"South Palm Beach,FL",-80.038652,26.588958
"1191","City","Milwaukee","WI","Milwaukee-Waukesha-West Allis, WI",28,39,18.54199683,68,8.823529412,4.55801105,"Milwaukee,WI",-87.958409,43.011264
"1192","City","Waukesha","WI","Milwaukee-Waukesha-West Allis, WI",619,39,20.24539877,57,5.882352941,4.55801105,"Waukesha,WI",-88.204676,43.022155
"1193","City","West Allis","WI","Milwaukee-Waukesha-West Allis, WI",668,39,15.41353383,62,3.529411765,4.55801105,"West Allis,WI",-88.007032,43.016681
"1194","City","Wauwatosa","WI","Milwaukee-Waukesha-West Allis, WI",924,39,24.36548223,59,7.647058824,4.55801105,"Wauwatosa,WI",-88.007588,43.049457
"1195","City","Brookfield","WI","Milwaukee-Waukesha-West Allis, WI",1106,39,19.82378855,64,8.235294118,4.55801105,"Brookfield,WI",-88.105906,43.062707
"1196","City","New Berlin","WI","Milwaukee-Waukesha-West Allis, WI",1116,39,22.09302326,57,7.058823529,4.55801105,"New Berlin,WI",-88.177554,42.969924
"1197","City","Greenfield","WI","Milwaukee-Waukesha-West Allis, WI",1216,39,17.41935484,61,4.117647059,4.55801105,"Greenfield,WI",-88.012587,42.961404
"1198","City","Menomonee Falls","WI","Milwaukee-Waukesha-West Allis, WI",1249,39,12.5,62,1.764705882,4.55801105,"Menomonee Falls,WI",-88.121527,43.159363
"1199","City","Franklin","WI","Milwaukee-Waukesha-West Allis, WI",1285,39,17.44966443,61,5.294117647,4.55801105,"Franklin,WI",-91.123762,44.212737
"1200","City","Oak Creek","WI","Milwaukee-Waukesha-West Allis, WI",1312,39,12.21374046,61,1.176470588,4.55801105,"Oak Creek,WI",-87.89198,42.886266
"1201","City","West Bend","WI","Milwaukee-Waukesha-West Allis, WI",1424,39,16.15720524,62,4.705882353,4.55801105,"West Bend,WI",-88.19631,43.443839
"1202","City","Mequon","WI","Milwaukee-Waukesha-West Allis, WI",2136,39,19.56521739,79,9.411764706,4.55801105,"Mequon,WI",-88.009823,43.242049
"1203","City","South Milwaukee","WI","Milwaukee-Waukesha-West Allis, WI",2802,39,14.14141414,62,2.941176471,4.55801105,"South Milwaukee,WI",-87.86064,42.91057
"1204","City","Oconomowoc","WI","Milwaukee-Waukesha-West Allis, WI",3020,39,11.73184358,60.5,0.588235294,4.55801105,"Oconomowoc,WI",-88.463305,43.087062
"1205","City","Pewaukee","WI","Milwaukee-Waukesha-West Allis, WI",3079,39,15,61,2.352941176,4.55801105,"Pewaukee,WI",-88.264875,43.080185
"1206","City","Hartford","WI","Milwaukee-Waukesha-West Allis, WI",3503,39,4.504504505,76,6.470588235,4.55801105,"Hartford,WI",-88.319032,43.357616
"1207","City","Delafield","WI","Milwaukee-Waukesha-West Allis, WI",3898,39,20.8,90,10,4.55801105,"Delafield,WI",-88.386519,43.015666
"1208","City","Minneapolis","MN","Minneapolis-St. Paul-Bloomington, MN-WI",39,16,25.15269295,57,7.317073171,5.904696133,"Minneapolis,MN",-93.269097,44.984577
"1209","City","Saint Paul","MN","Minneapolis-St. Paul-Bloomington, MN-WI",57,16,25.0641574,56,6.341463415,5.904696133,"Saint Paul,MN",-93.193842,44.739462
"1210","City","Bloomington","MN","Minneapolis-St. Paul-Bloomington, MN-WI",390,16,17.57105943,55,0.975609756,5.904696133,"Bloomington,MN",-93.277176,44.835969
"1211","City","Brooklyn Park","MN","Minneapolis-St. Paul-Bloomington, MN-WI",458,16,18.78980892,57,2.682926829,5.904696133,"Brooklyn Park,MN",-93.356341,45.094132
"1212","City","Plymouth","MN","Minneapolis-St. Paul-Bloomington, MN-WI",493,16,23.69477912,61,7.804878049,5.904696133,"Plymouth,MN",-93.455509,45.010519
"1213","City","Maple Grove","MN","Minneapolis-St. Paul-Bloomington, MN-WI",571,16,24.07407407,60,7.56097561,5.904696133,"Maple Grove,MN",-93.445399,45.127446
"1214","City","Woodbury","MN","Minneapolis-St. Paul-Bloomington, MN-WI",574,16,26.59574468,61,8.292682927,5.904696133,"Woodbury,MN",-92.95938,44.923855
"1215","City","Eagan","MN","Minneapolis-St. Paul-Bloomington, MN-WI",584,16,22.18649518,57,5.609756098,5.904696133,"Eagan,MN",-93.153453,44.847155
"1216","City","Eden Prairie","MN","Minneapolis-St. Paul-Bloomington, MN-WI",629,16,25.29832936,63,9.268292683,5.904696133,"Eden Prairie,MN",-93.440429,44.850563
"1217","City","Coon Rapids","MN","Minneapolis-St. Paul-Bloomington, MN-WI",639,16,19.02985075,55.5,1.463414634,5.904696133,"Coon Rapids,MN",-93.287728,45.119965
"1218","City","Blaine","MN","Minneapolis-St. Paul-Bloomington, MN-WI",646,16,16.97127937,57,1.707317073,5.904696133,"Blaine,MN",-93.234949,45.160799
"1219","City","Burnsville","MN","Minneapolis-St. Paul-Bloomington, MN-WI",654,16,21.30584192,56,4.146341463,5.904696133,"Burnsville,MN",-93.291381,44.730944
"1220","City","Lakeville","MN","Minneapolis-St. Paul-Bloomington, MN-WI",825,16,23.51851852,62,8.048780488,5.904696133,"Lakeville,MN",-93.25812,44.633421
"1221","City","Apple Valley","MN","Minneapolis-St. Paul-Bloomington, MN-WI",861,16,14.17624521,56,0.487804878,5.904696133,"Apple Valley,MN",-93.21772,44.731909
"1222","City","Edina","MN","Minneapolis-St. Paul-Bloomington, MN-WI",874,16,25.56237219,73,10,5.904696133,"Edina,MN",-93.349949,44.889687
"1223","City","Saint Louis Park","MN","Minneapolis-St. Paul-Bloomington, MN-WI",923,16,21.27659574,56,3.658536585,5.904696133,"Saint Louis Park,MN",-93.373157,44.90414
"1224","City","Minnetonka","MN","Minneapolis-St. Paul-Bloomington, MN-WI",931,16,28.78787879,61,8.780487805,5.904696133,"Minnetonka,MN",-93.481749,44.916963
"1225","City","Shakopee","MN","Minneapolis-St. Paul-Bloomington, MN-WI",971,16,19.16666667,57,3.170731707,5.904696133,"Shakopee,MN",-93.51944,44.79861
"1226","City","Maplewood","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1129,16,21.21212121,56,3.414634146,5.904696133,"Maplewood,MN",-93.025535,45.014551
"1227","City","Richfield","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1257,16,11.18881119,48,0.243902439,5.904696133,"Richfield,MN",-93.283002,44.883298
"1228","City","Cottage Grove","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1293,16,22.39583333,56,5.365853659,5.904696133,"Cottage Grove,MN",-92.94382,44.82774
"1229","City","Inver Grove Heights","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1336,16,15.27777778,61.5,2.195121951,5.904696133,"Inver Grove Heights,MN",-93.040497,44.888027
"1230","City","Farmington","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1358,16,19.75308642,62,4.87804878,5.904696133,"Farmington,MN",-93.14196,44.640515
"1231","City","Prior Lake","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1421,16,22.26415094,68,9.024390244,5.904696133,"Prior Lake,MN",-93.464428,44.682763
"1232","City","Chaska","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1423,16,20.64516129,66,7.073170732,5.904696133,"Chaska,MN",-93.653336,44.810062
"1233","City","Andover","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1438,16,21.38728324,63,6.829268293,5.904696133,"Andover,MN",-93.272428,45.237661
"1234","City","Oakdale","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1661,16,16.52173913,56,1.219512195,5.904696133,"Oakdale,MN",-92.964936,44.963022
"1235","City","Savage","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1745,16,22.29299363,60,6.097560976,5.904696133,"Savage,MN",-93.367975,44.751113
"1236","City","Hudson","WI","Minneapolis-St. Paul-Bloomington, MN-WI",1812,16,18.01801802,64,4.634146341,5.904696133,"Hudson,WI",-92.75687,44.97469
"1237","City","Ramsey","MN","Minneapolis-St. Paul-Bloomington, MN-WI",1931,16,21.66666667,59,5.853658537,5.904696133,"Ramsey,MN",-93.45,45.2611
"1238","City","River Falls","WI","Minneapolis-St. Paul-Bloomington, MN-WI",2040,16,9.756097561,63,2.43902439,5.904696133,"River Falls,WI",-92.595365,44.802351
"1239","City","Elk River","MN","Minneapolis-St. Paul-Bloomington, MN-WI",2081,16,23.02631579,60,6.585365854,5.904696133,"Elk River,MN",-93.57246,45.29802
"1240","City","Rosemount","MN","Minneapolis-St. Paul-Bloomington, MN-WI",2220,16,16.04938272,60,1.951219512,5.904696133,"Rosemount,MN",-93.12577,44.73941
"1241","City","Chanhassen","MN","Minneapolis-St. Paul-Bloomington, MN-WI",2267,16,27.27272727,66,9.512195122,5.904696133,"Chanhassen,MN",-93.572584,44.853364
"1242","City","Crystal","MN","Minneapolis-St. Paul-Bloomington, MN-WI",2276,16,21.48760331,52,2.926829268,5.904696133,"Crystal,MN",-93.381362,45.06295
"1243","City","Forest Lake","MN","Minneapolis-St. Paul-Bloomington, MN-WI",3000,16,16.8,63,3.902439024,5.904696133,"Forest Lake,MN",-92.949266,45.246466
"1244","City","New Richmond","WI","Minneapolis-St. Paul-Bloomington, MN-WI",3504,16,24.59016393,76,9.756097561,5.904696133,"New Richmond,WI",-92.496993,45.090925
"1245","City","Stillwater","MN","Minneapolis-St. Paul-Bloomington, MN-WI",3586,16,20.76923077,61,5.12195122,5.904696133,"Stillwater,MN",-92.84736,45.061416
"1246","City","Otsego","MN","Minneapolis-St. Paul-Bloomington, MN-WI",4265,16,19.45945946,61,4.390243902,5.904696133,"Otsego,MN",-93.838711,45.292082
"1247","City","Hugo","MN","Minneapolis-St. Paul-Bloomington, MN-WI",4746,16,14.75409836,56,0.731707317,5.904696133,"Hugo,MN",-92.945218,45.182366
"1248","City","Orono","MN","Minneapolis-St. Paul-Bloomington, MN-WI",8018,16,19.83471074,125.5,8.536585366,5.904696133,"Orono,MN",-93.604403,44.971352
"1249","City","Conway","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",550,136,7.743658211,96,3.75,2.458563536,"Conway,SC",-78.948287,33.868775
"1250","City","Myrtle Beach","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1367,136,9.752839011,92,8.125,2.458563536,"Myrtle Beach,SC",-78.784745,33.77156
"1251","City","Murrells Inlet","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1752,136,10.23489933,95,8.75,2.458563536,"Murrells Inlet,SC",-79.04822,33.529642
"1252","City","Socastee","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2430,136,9.950248756,84,6.875,2.458563536,"Socastee,SC",-78.902869,33.698784
"1253","City","Little River","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",3018,136,9.009009009,91,6.25,2.458563536,"Little River,SC",-78.63938,33.87853
"1254","City","North Myrtle Beach","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",5542,136,8.115183246,91.5,3.125,2.458563536,"North Myrtle Beach,SC",-78.660551,33.838529
"1255","City","Leland","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",6952,136,7.749077491,78,1.875,2.458563536,"Leland,NC",-78.083622,34.245499
"1256","City","Shallotte","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",7034,136,5.102040816,84,0.625,2.458563536,"Shallotte,NC",-78.382559,33.974101
"1257","City","Oak Island","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",8663,136,4.324324324,85.5,1.25,2.458563536,"Oak Island,NC",-78.08277,33.90462
"1258","City","Ocean Isle Beach","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",9671,136,11.06870229,105,10,2.458563536,"Ocean Isle Beach,NC",-78.467404,33.926319
"1259","City","Surfside Beach","SC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",9727,136,9.722222222,113,9.375,2.458563536,"Surfside Beach,SC",-79.113015,34.199275
"1260","City","Southport","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",10234,136,8.403361345,98,7.5,2.458563536,"Southport,NC",-78.02027,33.92156
"1261","City","Sunset Beach","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",10236,136,9,86,4.375,2.458563536,"Sunset Beach,NC",-78.51223,33.88073
"1262","City","Saint James","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",10242,136,6.293706294,103,5,2.458563536,"Saint James,NC",-78.116382,33.92934
"1263","City","Carolina Shores","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",10824,136,8.75,71.5,2.5,2.458563536,"Carolina Shores,NC",-78.580567,33.901005
"1264","City","Holden Beach","NC","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",11155,136,4.142011834,137,5.625,2.458563536,"Holden Beach,NC",-78.303889,33.913506
"1265","City","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",24,37,21.77287582,57,5.882352941,4.406077348,"Nashville,TN",-86.778098,36.165688
"1266","City","Murfreesboro","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",128,37,17.54244139,50,1.764705882,4.406077348,"Murfreesboro,TN",-86.372158,35.762951
"1267","City","Franklin","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",283,37,18.32061069,60,5.294117647,4.406077348,"Franklin,TN",-86.965691,35.890746
"1268","City","Hendersonville","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",598,37,22.85714286,56,7.058823529,4.406077348,"Hendersonville,TN",-86.612045,36.347551
"1269","City","Lebanon","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",673,37,14.74480151,65,2.941176471,4.406077348,"Lebanon,TN",-86.291167,36.267266
"1270","City","Columbia","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",718,37,21.22015915,62,8.235294118,4.406077348,"Columbia,TN",-87.00404,35.623997
"1271","City","Smyrna","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",808,37,16.17021277,48,1.176470588,4.406077348,"Smyrna,TN",-85.166345,36.560899
"1272","City","Mount Juliet","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",910,37,18.33688699,57,4.117647059,4.406077348,"Mount Juliet,TN",-86.304922,36.156231
"1273","City","Gallatin","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",946,37,16.28440367,66,4.705882353,4.406077348,"Gallatin,TN",-86.449479,36.401201
"1274","City","Brentwood","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1035,37,23.28358209,69,10,4.406077348,"Brentwood,TN",-86.907565,35.874553
"1275","City","La Vergne","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1288,37,13.30275229,47,0.588235294,4.406077348,"La Vergne,TN",-86.58194,36.01562
"1276","City","Spring Hill","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1702,37,16.93548387,60,3.529411765,4.406077348,"Spring Hill,TN",-86.901661,35.712381
"1277","City","Springfield","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1763,37,22.83950617,61,8.823529412,4.406077348,"Springfield,TN",-86.888624,36.51351
"1278","City","Portland","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",2173,37,24.74226804,58,9.411764706,4.406077348,"Portland,TN",-86.515887,36.547545
"1279","City","Thompsons Station","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",4257,37,22.61904762,59.5,7.647058824,4.406077348,"Thompsons Station,TN",-86.905435,35.797008
"1280","City","White House","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",4989,37,20.49180328,49,2.352941176,4.406077348,"White House,TN",-86.689867,36.481635
"1281","City","Nolensville","TN","Nashville-Davidson--Murfreesboro--Franklin, TN",7303,37,16.66666667,71,6.470588235,4.406077348,"Nolensville,TN",-86.675349,35.925201
"1282","City","New Haven","CT","New Haven-Milford, CT",205,62,15.26717557,89,2.941176471,9.613259669,"New Haven,CT",-72.927507,41.365709
"1283","City","Waterbury","CT","New Haven-Milford, CT",255,62,18.06451613,93,5.294117647,9.613259669,"Waterbury,CT",-72.927507,41.365709
"1284","City","Hamden","CT","New Haven-Milford, CT",651,62,20.54380665,87,4.705882353,9.613259669,"Hamden,CT",-72.938747,41.372723
"1285","City","Meriden","CT","New Haven-Milford, CT",685,62,17.66666667,86,2.352941176,9.613259669,"Meriden,CT",-72.801901,41.536498
"1286","City","West Haven","CT","New Haven-Milford, CT",807,62,13.61702128,83.5,1.176470588,9.613259669,"West Haven,CT",-72.940335,41.272452
"1287","City","Milford","CT","New Haven-Milford, CT",888,62,20.73170732,89.5,5.882352941,9.613259669,"Milford,CT",-73.0565,41.22232
"1288","City","Wallingford","CT","New Haven-Milford, CT",980,62,16.015625,78,0.588235294,9.613259669,"Wallingford,CT",-72.811047,41.456205
"1289","City","Naugatuck","CT","New Haven-Milford, CT",1457,62,23.07692308,91.5,7.647058824,9.613259669,"Naugatuck,CT",-73.05066,41.48593
"1290","City","Cheshire","CT","New Haven-Milford, CT",1578,62,17.76649746,88.5,3.529411765,9.613259669,"Cheshire,CT",-72.927507,41.365709
"1291","City","East Haven","CT","New Haven-Milford, CT",1675,62,26.53061224,82,6.470588235,9.613259669,"East Haven,CT",-72.865894,41.290997
"1292","City","Branford","CT","New Haven-Milford, CT",1677,62,22.09737828,95.5,8.235294118,9.613259669,"Branford,CT",-72.796292,41.284746
"1293","City","North Haven","CT","New Haven-Milford, CT",1968,62,18.91891892,73.5,1.764705882,9.613259669,"North Haven,CT",-72.862644,41.384381
"1294","City","Guilford","CT","New Haven-Milford, CT",2336,62,19.92031873,98,7.058823529,9.613259669,"Guilford,CT",-72.690089,41.338847
"1295","City","Southbury","CT","New Haven-Milford, CT",2881,62,21.67832168,98.5,8.823529412,9.613259669,"Southbury,CT",-73.240839,41.470921
"1296","City","Madison","CT","New Haven-Milford, CT",3418,62,25,112,10,9.613259669,"Madison,CT",-72.59843,41.27954
"1297","City","Wolcott","CT","New Haven-Milford, CT",3745,62,21.73913043,75.5,4.117647059,9.613259669,"Wolcott,CT",-72.980578,41.598347
"1298","City","Middlebury","CT","New Haven-Milford, CT",8284,62,24.79338843,113,9.411764706,9.613259669,"Middlebury,CT",-73.116458,41.528274
"1299","City","New Orleans","LA","New Orleans-Metairie, LA",41,46,19.79648474,84,9.285714286,8.370165746,"New Orleans,LA",-89.930956,30.068812
"1300","City","Metairie","LA","New Orleans-Metairie, LA",174,46,18.98734177,73,5.714285714,8.370165746,"Metairie,LA",-90.161821,29.984643
"1301","City","Slidell","LA","New Orleans-Metairie, LA",430,46,18.98734177,83,7.142857143,8.370165746,"Slidell,LA",-89.792557,30.262109
"1302","City","Kenner","LA","New Orleans-Metairie, LA",569,46,17.25490196,74,5,8.370165746,"Kenner,LA",-90.258065,29.99171
"1303","City","Gretna","LA","New Orleans-Metairie, LA",713,46,16.21621622,65,4.285714286,8.370165746,"Gretna,LA",-90.055722,29.911385
"1304","City","Covington","LA","New Orleans-Metairie, LA",820,46,15.71856287,86,6.428571429,8.370165746,"Covington,LA",-90.156595,30.45886
"1305","City","Marrero","LA","New Orleans-Metairie, LA",850,46,12.80487805,72,2.142857143,8.370165746,"Marrero,LA",-90.112449,29.837276
"1306","City","Mandeville","LA","New Orleans-Metairie, LA",950,46,21.19914347,74,7.857142857,8.370165746,"Mandeville,LA",-90.039451,30.36218
"1307","City","Harvey","LA","New Orleans-Metairie, LA",1176,46,12.30769231,77.5,3.571428571,8.370165746,"Harvey,LA",-90.069558,29.875555
"1308","City","Westwego","LA","New Orleans-Metairie, LA",1387,46,13.75,63,1.428571429,8.370165746,"Westwego,LA",-90.204326,29.920768
"1309","City","La Place","LA","New Orleans-Metairie, LA",1562,46,15.38461538,66,2.857142857,8.370165746,"La Place,LA",-90.525435,30.082684
"1310","City","Chalmette","LA","New Orleans-Metairie, LA",2339,46,11.66666667,64,0.714285714,8.370165746,"Chalmette,LA",-89.954906,29.947746
"1311","City","Madisonville","LA","New Orleans-Metairie, LA",6149,46,22.53521127,89.5,10,8.370165746,"Madisonville,LA",-90.15702,30.40436
"1312","City","Eden Isle","LA","New Orleans-Metairie, LA",8932,46,19.09090909,79,8.571428571,8.370165746,"Eden Isle,LA",-92.903554,30.423275
