RegionType,RegionName,State,CBSA Title,SizeRankCity,SizeRankMetro,PctPriceCut,DaysOnMarket,BuyerSellerIndex,BuyerSellerIndexMetro
City,Webster,NY,"Rochester, NY",1012,51,15.81395349,64,4,4.972375691
City,Henrietta,NY,"Rochester, NY",1019,51,9.039548023,64.5,1,4.972375691
City,Penfield,NY,"Rochester, NY",1215,51,13.66120219,68,2,4.972375691
City,Brighton,NY,"Rochester, NY",1217,51,19.75308642,67,7,4.972375691
City,Pittsford,NY,"Rochester, NY",1559,51,16.93121693,69.5,6,4.972375691
City,Canandaigua,NY,"Rochester, NY",2586,51,15.60693642,79,9,4.972375691
City,Sacramento,CA,"Sacramento--Roseville--Arden-Arcade, CA",26,25,21.84966839,48,3,4.917127072
City,Elk Grove,CA,"Sacramento--Roseville--Arden-Arcade, CA",138,25,25.55012225,46,7.5,4.917127072
City,Roseville,CA,"Sacramento--Roseville--Arden-Arcade, CA",203,25,23.61477573,44,3.5,4.917127072
City,Arden-Arcade,CA,"Sacramento--Roseville--Arden-Arcade, CA",376,25,28,45,8,4.917127072
City,Citrus Heights,CA,"Sacramento--Roseville--Arden-Arcade, CA",382,25,24.80417755,42,4,4.917127072
City,Rancho Cordova,CA,"Sacramento--Roseville--Arden-Arcade, CA",473,25,18.97435897,46,1.5,4.917127072
City,Folsom,CA,"Sacramento--Roseville--Arden-Arcade, CA",492,25,16.50485437,41,0.5,4.917127072
City,Woodland,CA,"Sacramento--Roseville--Arden-Arcade, CA",626,25,25.12315271,46,6,4.917127072
City,Carmichael,CA,"Sacramento--Roseville--Arden-Arcade, CA",686,25,27.24550898,46,8.5,4.917127072
City,Rocklin,CA,"Sacramento--Roseville--Arden-Arcade, CA",726,25,23.26869806,48,4.5,4.917127072
City,Lincoln,CA,"Sacramento--Roseville--Arden-Arcade, CA",792,25,24.7311828,49,6.5,4.917127072
City,West Sacramento,CA,"Sacramento--Roseville--Arden-Arcade, CA",801,25,20.09345794,44,1,4.917127072
City,Auburn,CA,"Sacramento--Roseville--Arden-Arcade, CA",955,25,25.14792899,56,9,4.917127072
City,Fair Oaks,CA,"Sacramento--Roseville--Arden-Arcade, CA",1048,25,29.95951417,49,9.5,4.917127072
City,El Dorado Hills,CA,"Sacramento--Roseville--Arden-Arcade, CA",1195,25,16.14906832,52,2,4.917127072
City,Placerville,CA,"Sacramento--Roseville--Arden-Arcade, CA",1281,25,20.6405694,61,7,4.917127072
City,Shingle Springs,CA,"Sacramento--Roseville--Arden-Arcade, CA",1350,25,23.23232323,52,5,4.917127072
City,Orangevale,CA,"Sacramento--Roseville--Arden-Arcade, CA",1471,25,23.03030303,43,2.5,4.917127072
City,South Lake Tahoe,CA,"Sacramento--Roseville--Arden-Arcade, CA",1595,25,17.57322176,68,5.5,4.917127072
City,Granite Bay,CA,"Sacramento--Roseville--Arden-Arcade, CA",2196,25,29.65116279,54,10,4.917127072
City,Salisbury,MD,"Salisbury, MD-DE",563,138,15.47344111,92,6.25,8.701657459
City,Millsboro,DE,"Salisbury, MD-DE",2126,138,12.8342246,100,0.833333333,8.701657459
City,Georgetown,DE,"Salisbury, MD-DE",2246,138,12.21374046,107,2.083333333,8.701657459
City,Berlin,MD,"Salisbury, MD-DE",2694,138,19.43005181,85,7.5,8.701657459
City,Lewes,DE,"Salisbury, MD-DE",3194,138,14.85849057,104,3.75,8.701657459
City,Milford,DE,"Salisbury, MD-DE",3595,138,13.36898396,102.5,2.083333333,8.701657459
City,Rehoboth Beach,DE,"Salisbury, MD-DE",5715,138,15.08515815,107,8.333333333,8.701657459
City,Milton,DE,"Salisbury, MD-DE",6103,138,13.63636364,108.5,5,8.701657459
City,Ocean View,DE,"Salisbury, MD-DE",8463,138,15.07692308,98,3.75,8.701657459
City,Selbyville,DE,"Salisbury, MD-DE",8562,138,15.86538462,123,10,8.701657459
City,Ocean City,MD,"Salisbury, MD-DE",9098,138,14.97933884,133,9.166666667,8.701657459
City,Bethany Beach,DE,"Salisbury, MD-DE",11044,138,14.11290323,107.5,6.25,8.701657459
City,Salt Lake City,UT,"Salt Lake City, UT",107,50,25.87939698,42,5.714285714,5.069060773
City,West Valley City,UT,"Salt Lake City, UT",186,50,22.25201072,41,3.571428571,5.069060773
City,West Jordan,UT,"Salt Lake City, UT",264,50,21.2345679,41,2.857142857,5.069060773
City,Sandy,UT,"Salt Lake City, UT",309,50,27.52688172,42,6.428571429,5.069060773
City,South Jordan,UT,"Salt Lake City, UT",648,50,27.33333333,51,10,5.069060773
City,Taylorsville,UT,"Salt Lake City, UT",669,50,19.57671958,42,2.142857143,5.069060773
City,Draper,UT,"Salt Lake City, UT",911,50,24.53416149,52,7.857142857,5.069060773
City,Murray,UT,"Salt Lake City, UT",916,50,21.21212121,40,0.714285714,5.069060773
City,Riverton,UT,"Salt Lake City, UT",1138,50,19.75308642,47,4.285714286,5.069060773
City,Cottonwood Heights,UT,"Salt Lake City, UT",1393,50,28.87700535,45,9.285714286,5.069060773
City,Millcreek,UT,"Salt Lake City, UT",1508,50,26.84563758,41,5,5.069060773
City,Tooele,UT,"Salt Lake City, UT",1626,50,17.36526946,42,1.428571429,5.069060773
City,Holladay,UT,"Salt Lake City, UT",1770,50,25,50,7.142857143,5.069060773
City,Herriman,UT,"Salt Lake City, UT",2206,50,25.3101737,49,8.571428571,5.069060773
City,San Antonio,TX,"San Antonio-New Braunfels, TX",5,26,19.58836054,59,2.666666667,5.966850829
City,New Braunfels,TX,"San Antonio-New Braunfels, TX",327,26,22.38547969,76,7.333333333,5.966850829
City,Seguin,TX,"San Antonio-New Braunfels, TX",967,26,22.67657993,83.5,8.666666667,5.966850829
City,Boerne,TX,"San Antonio-New Braunfels, TX",1196,26,25,91,10,5.966850829
City,Converse,TX,"San Antonio-New Braunfels, TX",1226,26,13.52112676,55,0.666666667,5.966850829
City,Cibolo,TX,"San Antonio-New Braunfels, TX",1492,26,18.26923077,63,1.333333333,5.966850829
City,Schertz,TX,"San Antonio-New Braunfels, TX",1610,26,21.27659574,66,6,5.966850829
City,Helotes,TX,"San Antonio-New Braunfels, TX",2488,26,19.85294118,60,4,5.966850829
City,Floresville,TX,"San Antonio-New Braunfels, TX",2509,26,12.24489796,86.5,2,5.966850829
City,Spring Branch,TX,"San Antonio-New Braunfels, TX",4059,26,16.23376623,108,6.666666667,5.966850829
City,Canyon Lake,TX,"San Antonio-New Braunfels, TX",4881,26,17.67241379,113,8,5.966850829
City,Timberwood Park,TX,"San Antonio-New Braunfels, TX",5438,26,19.35483871,65.5,3.333333333,5.966850829
City,Bulverde,TX,"San Antonio-New Braunfels, TX",6522,26,12.24489796,92,4.666666667,5.966850829
City,Bandera,TX,"San Antonio-New Braunfels, TX",7185,26,13.95348837,87.5,5.333333333,5.966850829
City,Fair Oaks Ranch,TX,"San Antonio-New Braunfels, TX",9902,26,29.62962963,72,9.333333333,5.966850829
City,San Diego,CA,"San Diego-Carlsbad, CA",8,17,24.91460719,48,0.952380952,5.801104972
City,Chula Vista,CA,"San Diego-Carlsbad, CA",65,17,25.15566625,52,1.904761905,5.801104972
City,Oceanside,CA,"San Diego-Carlsbad, CA",94,17,24.90372272,53,2.380952381,5.801104972
City,Escondido,CA,"San Diego-Carlsbad, CA",118,17,22.87066246,54,2.857142857,5.801104972
City,El Cajon,CA,"San Diego-Carlsbad, CA",135,17,30.12477718,55,9.047619048,5.801104972
City,Vista,CA,"San Diego-Carlsbad, CA",233,17,26.13333333,52,3.333333333,5.801104972
City,Carlsbad,CA,"San Diego-Carlsbad, CA",257,17,27.35426009,53,5.238095238,5.801104972
City,San Marcos,CA,"San Diego-Carlsbad, CA",354,17,33.16326531,50,7.619047619,5.801104972
City,Spring Valley,CA,"San Diego-Carlsbad, CA",478,17,33.89830508,54,9.523809524,5.801104972
City,La Mesa,CA,"San Diego-Carlsbad, CA",504,17,26.25899281,54,6.19047619,5.801104972
City,Encinitas,CA,"San Diego-Carlsbad, CA",642,17,20.6405694,53,1.428571429,5.801104972
City,Santee,CA,"San Diego-Carlsbad, CA",768,17,23.1441048,47,0.476190476,5.801104972
City,Poway,CA,"San Diego-Carlsbad, CA",846,17,29.14798206,50,3.80952381,5.801104972
City,Fallbrook,CA,"San Diego-Carlsbad, CA",873,17,20.26315789,74,4.285714286,5.801104972
City,Lakeside,CA,"San Diego-Carlsbad, CA",999,17,30.40540541,52.5,8.095238095,5.801104972
City,Ramona,CA,"San Diego-Carlsbad, CA",1178,17,25.79365079,59,7.142857143,5.801104972
City,Coronado,CA,"San Diego-Carlsbad, CA",2088,17,14.36170213,94,4.761904762,5.801104972
City,Valley Center,CA,"San Diego-Carlsbad, CA",2383,17,29.29936306,83,10,5.801104972
City,Alpine,CA,"San Diego-Carlsbad, CA",3142,17,28.125,64,8.571428571,5.801104972
City,Rancho Santa Fe,CA,"San Diego-Carlsbad, CA",6866,17,15.51724138,113,6.666666667,5.801104972
City,Borrego Springs,CA,"San Diego-Carlsbad, CA",11014,17,3.529411765,157,5.714285714,5.801104972
City,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",12,11,8.612716763,39,1.6,0.400552486
City,Oakland,CA,"San Francisco-Oakland-Hayward, CA",37,11,13.60332295,41,4.8,0.400552486
City,Fremont,CA,"San Francisco-Oakland-Hayward, CA",79,11,12.61770245,39,3.6,0.400552486
City,Hayward,CA,"San Francisco-Oakland-Hayward, CA",111,11,15.20737327,42,6.4,0.400552486
City,Concord,CA,"San Francisco-Oakland-Hayward, CA",193,11,17.96690307,39,6,0.400552486
City,Richmond,CA,"San Francisco-Oakland-Hayward, CA",229,11,11.62790698,43,4.4,0.400552486
City,San Leandro,CA,"San Francisco-Oakland-Hayward, CA",279,11,17.32673267,40,5.6,0.400552486
City,San Mateo,CA,"San Francisco-Oakland-Hayward, CA",284,11,12.16216216,38.5,2.4,0.400552486
City,Antioch,CA,"San Francisco-Oakland-Hayward, CA",285,11,17.09183673,44,8.4,0.400552486
City,Daly City,CA,"San Francisco-Oakland-Hayward, CA",292,11,7.37704918,41,2.8,0.400552486
City,Livermore,CA,"San Francisco-Oakland-Hayward, CA",307,11,20.94972067,38,5.2,0.400552486
City,Redwood City,CA,"San Francisco-Oakland-Hayward, CA",367,11,12.10191083,36,0.4,0.400552486
City,Pittsburg,CA,"San Francisco-Oakland-Hayward, CA",371,11,14.17004049,48,7.2,0.400552486
City,Walnut Creek,CA,"San Francisco-Oakland-Hayward, CA",387,11,13.8121547,39,4,0.400552486
City,San Ramon,CA,"San Francisco-Oakland-Hayward, CA",481,11,11.58798283,38,1.2,0.400552486
City,Pleasanton,CA,"San Francisco-Oakland-Hayward, CA",513,11,18.5483871,40,6.8,0.400552486
City,Brentwood,CA,"San Francisco-Oakland-Hayward, CA",531,11,15.50632911,47,8.8,0.400552486
City,San Rafael,CA,"San Francisco-Oakland-Hayward, CA",537,11,12.78538813,38,2,0.400552486
City,Union City,CA,"San Francisco-Oakland-Hayward, CA",548,11,11.42857143,38,0.8,0.400552486
City,Novato,CA,"San Francisco-Oakland-Hayward, CA",635,11,17.61658031,41,7.6,0.400552486
City,Danville,CA,"San Francisco-Oakland-Hayward, CA",782,11,21.83908046,43,10,0.400552486
City,Castro Valley,CA,"San Francisco-Oakland-Hayward, CA",788,11,13.28671329,38,3.2,0.400552486
City,Martinez,CA,"San Francisco-Oakland-Hayward, CA",902,11,21.37931034,43,9.6,0.400552486
City,Dublin,CA,"San Francisco-Oakland-Hayward, CA",903,11,18.91891892,40,8,0.400552486
City,Oakley,CA,"San Francisco-Oakland-Hayward, CA",1161,11,17.54385965,46,9.2,0.400552486
City,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",20,15,23.19526627,37,2.727272727,4.516574586
City,Tacoma,WA,"Seattle-Tacoma-Bellevue, WA",95,15,21.72442942,41,3.181818182,4.516574586
City,Renton,WA,"Seattle-Tacoma-Bellevue, WA",170,15,24.93472585,40,5.909090909,4.516574586
City,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",183,15,21.48541114,39,1.363636364,4.516574586
City,Kent,WA,"Seattle-Tacoma-Bellevue, WA",261,15,20.20905923,43,2.5,4.516574586
City,Everett,WA,"Seattle-Tacoma-Bellevue, WA",277,15,24.46808511,41,6.818181818,4.516574586
City,Federal Way,WA,"Seattle-Tacoma-Bellevue, WA",311,15,23.49514563,45,8.863636364,4.516574586
City,Auburn,WA,"Seattle-Tacoma-Bellevue, WA",332,15,22.6618705,43,7.272727273,4.516574586
City,Bothell,WA,"Seattle-Tacoma-Bellevue, WA",362,15,23.0529595,40,4.318181818,4.516574586
City,Redmond,WA,"Seattle-Tacoma-Bellevue, WA",380,15,22.75862069,37,2.272727273,4.516574586
City,Lynnwood,WA,"Seattle-Tacoma-Bellevue, WA",399,15,21.0989011,43,3.863636364,4.516574586
City,Kirkland,WA,"Seattle-Tacoma-Bellevue, WA",423,15,22.39316239,38,1.704545455,4.516574586
City,Marysville,WA,"Seattle-Tacoma-Bellevue, WA",487,15,22.54196643,43,6.590909091,4.516574586
City,Lakewood,WA,"Seattle-Tacoma-Bellevue, WA",576,15,18.70967742,49,4.772727273,4.516574586
City,Snohomish,WA,"Seattle-Tacoma-Bellevue, WA",620,15,19.71153846,47,5,4.516574586
City,Sammamish,WA,"Seattle-Tacoma-Bellevue, WA",682,15,25.42016807,42,8.409090909,4.516574586
City,Shoreline,WA,"Seattle-Tacoma-Bellevue, WA",803,15,21.27659574,39,1.136363636,4.516574586
City,Puyallup,WA,"Seattle-Tacoma-Bellevue, WA",809,15,18.68852459,50,5.454545455,4.516574586
City,South Hill,WA,"Seattle-Tacoma-Bellevue, WA",852,15,20.18348624,50,7.5,4.516574586
City,Edmonds,WA,"Seattle-Tacoma-Bellevue, WA",880,15,20.52117264,38,0.227272727,4.516574586
City,Spanaway,WA,"Seattle-Tacoma-Bellevue, WA",928,15,20.77922078,43,3.409090909,4.516574586
City,Burien,WA,"Seattle-Tacoma-Bellevue, WA",932,15,23.88059701,40,5.227272727,4.516574586
City,Bonney Lake,WA,"Seattle-Tacoma-Bellevue, WA",949,15,21.9858156,51,9.545454545,4.516574586
City,Issaquah,WA,"Seattle-Tacoma-Bellevue, WA",959,15,27.696793,42,8.636363636,4.516574586
City,Lake Stevens,WA,"Seattle-Tacoma-Bellevue, WA",984,15,16.96969697,42,0.454545455,4.516574586
City,Gig Harbor,WA,"Seattle-Tacoma-Bellevue, WA",1007,15,21.27236581,56,9.090909091,4.516574586
City,Arlington,WA,"Seattle-Tacoma-Bellevue, WA",1052,15,15.88785047,48,2.954545455,4.516574586
City,Woodinville,WA,"Seattle-Tacoma-Bellevue, WA",1142,15,21.02803738,41,2.045454545,4.516574586
City,Seattle Hill-Silver Firs,WA,"Seattle-Tacoma-Bellevue, WA",1198,15,25.30120482,40,7.045454545,4.516574586
City,Paine Field-Lake Stickney,WA,"Seattle-Tacoma-Bellevue, WA",1345,15,16.78832117,43,0.681818182,4.516574586
City,University Place,WA,"Seattle-Tacoma-Bellevue, WA",1434,15,16.41791045,45,1.704545455,4.516574586
City,Maple Valley,WA,"Seattle-Tacoma-Bellevue, WA",1462,15,25,44,9.318181818,4.516574586
City,Des Moines,WA,"Seattle-Tacoma-Bellevue, WA",1524,15,25.56818182,44,9.772727273,4.516574586
City,Graham,WA,"Seattle-Tacoma-Bellevue, WA",1694,15,19.91525424,51,7.727272727,4.516574586
City,Parkland,WA,"Seattle-Tacoma-Bellevue, WA",1778,15,12.90322581,45,0.909090909,4.516574586
City,Monroe,WA,"Seattle-Tacoma-Bellevue, WA",1824,15,20.39473684,47,6.363636364,4.516574586
City,Mercer Island,WA,"Seattle-Tacoma-Bellevue, WA",2035,15,22.60273973,41,4.545454545,4.516574586
City,Kenmore,WA,"Seattle-Tacoma-Bellevue, WA",2376,15,24.66666667,38,4.090909091,4.516574586
City,Stanwood,WA,"Seattle-Tacoma-Bellevue, WA",2623,15,19.23076923,57,7.954545455,4.516574586
City,Enumclaw,WA,"Seattle-Tacoma-Bellevue, WA",2640,15,19.51219512,49,5.681818182,4.516574586
City,Covington,WA,"Seattle-Tacoma-Bellevue, WA",3043,15,33.06451613,41,8.181818182,4.516574586
City,Buckley,WA,"Seattle-Tacoma-Bellevue, WA",3656,15,22.05882353,54.5,10,4.516574586
City,Orting,WA,"Seattle-Tacoma-Bellevue, WA",4141,15,15.07936508,50,3.636363636,4.516574586
City,Eatonville,WA,"Seattle-Tacoma-Bellevue, WA",7789,15,16,67.5,6.136363636,4.516574586
City,Springfield,MA,"Springfield, MA",149,83,24.7464503,72,3,9.185082873
City,Chicopee,MA,"Springfield, MA",748,83,25.78947368,75,7,9.185082873
City,Amherst,MA,"Springfield, MA",1119,83,27.5862069,93,10,9.185082873
City,West Springfield,MA,"Springfield, MA",1611,83,27.20588235,71,5,9.185082873
City,Agawam,MA,"Springfield, MA",1632,83,22.62773723,80.5,6,9.185082873
City,Northampton,MA,"Springfield, MA",1671,83,28.20512821,74,8,9.185082873
City,South Hadley,MA,"Springfield, MA",3366,83,21.69811321,73.5,1,9.185082873
City,East Longmeadow,MA,"Springfield, MA",3981,83,19.04761905,75,2,9.185082873
City,Belchertown,MA,"Springfield, MA",4527,83,16.47058824,83,4,9.185082873
City,Wilbraham,MA,"Springfield, MA",4615,83,33.91304348,79,9,9.185082873
City,Saint Louis,MO,"St. Louis, MO-IL",54,18,21.24930284,62,5.892857143,5.359116022
City,O Fallon,MO,"St. Louis, MO-IL",476,18,20.63197026,55,2.321428571,5.359116022
City,Saint Charles,MO,"St. Louis, MO-IL",502,18,17.04545455,56,1.25,5.359116022
City,Saint Peters,MO,"St. Louis, MO-IL",695,18,16.33802817,49,0.535714286,5.359116022
City,Florissant,MO,"St. Louis, MO-IL",818,18,18.35443038,64,4.107142857,5.359116022
City,Chesterfield,MO,"St. Louis, MO-IL",1042,18,24.65753425,70.5,9.285714286,5.359116022
City,Belleville,IL,"St. Louis, MO-IL",1055,18,17.81737194,87,6.964285714,5.359116022
City,Fenton,MO,"St. Louis, MO-IL",1065,18,23.34801762,58,6.071428571,5.359116022
City,Ballwin,MO,"St. Louis, MO-IL",1092,18,22.71062271,57,5.357142857,5.359116022
City,Wentzville,MO,"St. Louis, MO-IL",1164,18,21.21212121,60,5,5.359116022
City,Arnold,MO,"St. Louis, MO-IL",1192,18,23.34494774,56,5.178571429,5.359116022
City,Wildwood,MO,"St. Louis, MO-IL",1244,18,25.53699284,72,9.821428571,5.359116022
City,Oakville,MO,"St. Louis, MO-IL",1263,18,23.91304348,61.5,7.5,5.359116022
City,University City,MO,"St. Louis, MO-IL",1307,18,23.86831276,63,7.857142857,5.359116022
City,Collinsville,IL,"St. Louis, MO-IL",1384,18,27.97927461,71.5,9.642857143,5.359116022
City,Granite City,IL,"St. Louis, MO-IL",1400,18,16.4556962,94,6.607142857,5.359116022
City,Edwardsville,IL,"St. Louis, MO-IL",1484,18,16.96113074,77,5.535714286,5.359116022
City,Mehlville,MO,"St. Louis, MO-IL",1602,18,22.15568862,55,4.464285714,5.359116022
City,Festus,MO,"St. Louis, MO-IL",1687,18,11.03896104,72.5,1.785714286,5.359116022
City,O Fallon,IL,"St. Louis, MO-IL",1754,18,14.88549618,69,2.678571429,5.359116022
City,Alton,IL,"St. Louis, MO-IL",1826,18,20.2764977,96,9.107142857,5.359116022
City,Kirkwood,MO,"St. Louis, MO-IL",1865,18,24.17061611,61,7.678571429,5.359116022
City,Imperial,MO,"St. Louis, MO-IL",2089,18,19.90291262,60,3.214285714,5.359116022
City,Webster Groves,MO,"St. Louis, MO-IL",2277,18,28.08219178,63,8.928571429,5.359116022
City,Troy,MO,"St. Louis, MO-IL",2287,18,21.68141593,66,6.428571429,5.359116022
City,Maryland Heights,MO,"St. Louis, MO-IL",2380,18,21.36752137,51,3.392857143,5.359116022
City,Washington,MO,"St. Louis, MO-IL",2398,18,17.76649746,78,6.25,5.359116022
City,De Soto,MO,"St. Louis, MO-IL",2552,18,18.02325581,92,8.035714286,5.359116022
City,Ferguson,MO,"St. Louis, MO-IL",2666,18,16.07142857,103.5,7.142857143,5.359116022
City,Affton,MO,"St. Louis, MO-IL",2826,18,12.19512195,50,0.178571429,5.359116022
City,Hazelwood,MO,"St. Louis, MO-IL",3002,18,19.14893617,61,3.035714286,5.359116022
City,Spanish Lake,MO,"St. Louis, MO-IL",3326,18,16.90140845,93,6.785714286,5.359116022
City,Creve Coeur,MO,"St. Louis, MO-IL",3406,18,23.22580645,70,8.571428571,5.359116022
City,Union,MO,"St. Louis, MO-IL",3576,18,17.9245283,67,4.285714286,5.359116022
City,Overland,MO,"St. Louis, MO-IL",3578,18,20.63492063,57.5,3.571428571,5.359116022
City,Lemay,MO,"St. Louis, MO-IL",3737,18,13.63636364,62.5,1.428571429,5.359116022
City,Shiloh,IL,"St. Louis, MO-IL",3902,18,14.86486486,80,4.642857143,5.359116022
City,Waterloo,IL,"St. Louis, MO-IL",3966,18,20.98765432,62.5,5.714285714,5.359116022
City,High Ridge,MO,"St. Louis, MO-IL",4025,18,19.32773109,58,2.5,5.359116022
City,Lake Saint Louis,MO,"St. Louis, MO-IL",4223,18,12.67605634,62,0.892857143,5.359116022
City,Godfrey,IL,"St. Louis, MO-IL",4234,18,20,81,8.392857143,5.359116022
City,Glen Carbon,IL,"St. Louis, MO-IL",4276,18,23.40425532,68,8.75,5.359116022
City,Columbia,IL,"St. Louis, MO-IL",4310,18,12.65822785,63,1.071428571,5.359116022
City,Hillsboro,MO,"St. Louis, MO-IL",4344,18,11.26126126,68,1.607142857,5.359116022
City,Highland,IL,"St. Louis, MO-IL",4419,18,12.19512195,85,3.928571429,5.359116022
City,Clayton,MO,"St. Louis, MO-IL",4515,18,17.47572816,67,3.75,5.359116022
City,Fairview Heights,IL,"St. Louis, MO-IL",4797,18,14.49275362,80.5,4.821428571,5.359116022
City,Town and Country,MO,"St. Louis, MO-IL",5176,18,20.47244094,101.5,9.464285714,5.359116022
City,Swansea,IL,"St. Louis, MO-IL",5266,18,11.18881119,80,2.857142857,5.359116022
City,Troy,IL,"St. Louis, MO-IL",6160,18,21.31147541,72,8.214285714,5.359116022
City,Barnhart,MO,"St. Louis, MO-IL",6164,18,15.09433962,58,0.714285714,5.359116022
City,Warrenton,MO,"St. Louis, MO-IL",6308,18,12.93103448,52,0.357142857,5.359116022
City,Bethalto,IL,"St. Louis, MO-IL",6617,18,20.89552239,72,7.321428571,5.359116022
City,Ladue,MO,"St. Louis, MO-IL",7528,18,21.42857143,90,10,5.359116022
City,Eureka,MO,"St. Louis, MO-IL",8054,18,15.46391753,67,2.142857143,5.359116022
City,Brentwood,MO,"St. Louis, MO-IL",8108,18,20,56,1.964285714,5.359116022
City,Tampa,FL,"Tampa-St. Petersburg-Clearwater, FL",44,19,25.51061274,76,8.8,8.950276243
City,Saint Petersburg,FL,"Tampa-St. Petersburg-Clearwater, FL",66,19,23.67101304,72,7.8,8.950276243
City,Clearwater,FL,"Tampa-St. Petersburg-Clearwater, FL",177,19,19.58105647,73,2.2,8.950276243
City,New Port Richey,FL,"Tampa-St. Petersburg-Clearwater, FL",239,19,21.791559,73,4.8,8.950276243
City,Riverview,FL,"Tampa-St. Petersburg-Clearwater, FL",263,19,25.10288066,76,8.6,8.950276243
City,Spring Hill,FL,"Tampa-St. Petersburg-Clearwater, FL",308,19,16.97191697,75,1.8,8.950276243
City,Largo,FL,"Tampa-St. Petersburg-Clearwater, FL",409,19,19.54887218,65,0.4,8.950276243
City,Town 'n' Country,FL,"Tampa-St. Petersburg-Clearwater, FL",433,19,24.81572482,66,5.6,8.950276243
City,Brandon,FL,"Tampa-St. Petersburg-Clearwater, FL",442,19,22.07792208,62.5,1.2,8.950276243
City,Plant City,FL,"Tampa-St. Petersburg-Clearwater, FL",462,19,21.65605096,70,3.6,8.950276243
City,Palm Harbor,FL,"Tampa-St. Petersburg-Clearwater, FL",508,19,22.80431433,68,4.6,8.950276243
City,Wesley Chapel,FL,"Tampa-St. Petersburg-Clearwater, FL",600,19,25.75250836,84,9.6,8.950276243
City,Valrico,FL,"Tampa-St. Petersburg-Clearwater, FL",603,19,21.46464646,66,1.5,8.950276243
City,Land O Lakes,FL,"Tampa-St. Petersburg-Clearwater, FL",655,19,27.20588235,78,9.4,8.950276243
City,Lutz,FL,"Tampa-St. Petersburg-Clearwater, FL",693,19,27.69556025,79,10,8.950276243
City,Seminole,FL,"Tampa-St. Petersburg-Clearwater, FL",845,19,22.27722772,70,4.4,8.950276243
City,Pinellas Park,FL,"Tampa-St. Petersburg-Clearwater, FL",893,19,22.35294118,66,3.1,8.950276243
City,Zephyrhills,FL,"Tampa-St. Petersburg-Clearwater, FL",934,19,26.99386503,81,9.8,8.950276243
City,Port Richey,FL,"Tampa-St. Petersburg-Clearwater, FL",957,19,22.07084469,69,3.4,8.950276243
City,Hudson,FL,"Tampa-St. Petersburg-Clearwater, FL",1078,19,21.17647059,80,6,8.950276243
City,Egypt Lake-Leto,FL,"Tampa-St. Petersburg-Clearwater, FL",1223,19,19.51219512,70,1,8.950276243
City,Greater Carrollwood,FL,"Tampa-St. Petersburg-Clearwater, FL",1347,19,26.54867257,61,5.4,8.950276243
City,Tarpon Springs,FL,"Tampa-St. Petersburg-Clearwater, FL",1360,19,22.5464191,76,8,8.950276243
City,Dunedin,FL,"Tampa-St. Petersburg-Clearwater, FL",1377,19,25.42955326,69,7.6,8.950276243
City,Holiday,FL,"Tampa-St. Petersburg-Clearwater, FL",1592,19,22.36842105,65,2.5,8.950276243
City,Lake Magdalene,FL,"Tampa-St. Petersburg-Clearwater, FL",1649,19,22.51308901,70,5.8,8.950276243
City,Ruskin,FL,"Tampa-St. Petersburg-Clearwater, FL",1715,19,20.33898305,91,7.2,8.950276243
City,Citrus Park,FL,"Tampa-St. Petersburg-Clearwater, FL",1871,19,22.72727273,63,3.1,8.950276243
City,Seffner,FL,"Tampa-St. Petersburg-Clearwater, FL",1924,19,20.96774194,68.5,1.5,8.950276243
City,Temple Terrace,FL,"Tampa-St. Petersburg-Clearwater, FL",1966,19,25.97402597,66,7,8.950276243
City,Odessa,FL,"Tampa-St. Petersburg-Clearwater, FL",2154,19,21.17117117,85.5,7.4,8.950276243
City,Westchase,FL,"Tampa-St. Petersburg-Clearwater, FL",2237,19,23.58490566,74,8.2,8.950276243
City,West and East Lealman,FL,"Tampa-St. Petersburg-Clearwater, FL",2594,19,30.47619048,62.5,6.6,8.950276243
City,Greater Northdale,FL,"Tampa-St. Petersburg-Clearwater, FL",2643,19,21.21212121,60.5,0.8,8.950276243
City,Sun City Center,FL,"Tampa-St. Petersburg-Clearwater, FL",2687,19,18.20895522,78,2.5,8.950276243
City,Oldsmar,FL,"Tampa-St. Petersburg-Clearwater, FL",2878,19,18.86792453,67,0.6,8.950276243
City,Gibsonton,FL,"Tampa-St. Petersburg-Clearwater, FL",3820,19,18.36734694,63,0.2,8.950276243
City,Wimauma,FL,"Tampa-St. Petersburg-Clearwater, FL",4123,19,22.31404959,108,9,8.950276243
City,Safety Harbor,FL,"Tampa-St. Petersburg-Clearwater, FL",4585,19,23.42342342,65,4,8.950276243
City,Apollo Beach,FL,"Tampa-St. Petersburg-Clearwater, FL",5052,19,19.84126984,93.5,6.8,8.950276243
City,Gulfport,FL,"Tampa-St. Petersburg-Clearwater, FL",5871,19,22.12389381,71,5,8.950276243
City,Brooksville,FL,"Tampa-St. Petersburg-Clearwater, FL",6713,19,15.72052402,88.5,3.8,8.950276243
City,Saint Pete Beach,FL,"Tampa-St. Petersburg-Clearwater, FL",7038,19,19.01408451,98,6.4,8.950276243
City,Treasure Island,FL,"Tampa-St. Petersburg-Clearwater, FL",8769,19,17.82945736,96,5.2,8.950276243
